fecha,TEMP
2019-01-01,15.181063829787234
2019-01-02,15.647671994440584
2019-01-03,15.16275191104934
2019-01-04,14.474287699791521
2019-01-05,16.05295343988881
2019-01-06,16.187908269631688
2019-01-07,16.48700486448923
2019-01-08,16.806254343293954
2019-01-09,15.85079916608756
2019-01-10,15.233425990271021
2019-01-11,15.9591382904795
2019-01-12,15.801459346768588
2019-01-13,17.390340514246006
2019-01-14,17.029117442668518
2019-01-15,15.854829742876998
2019-01-16,16.442767732962448
2019-01-17,15.411674774148715
2019-01-18,16.529534398888117
2019-01-19,17.759972202918693
2019-01-20,16.500764419735926
2019-01-21,16.525017373175817
2019-01-22,16.456706045865186
2019-01-23,16.786932599724896
2019-01-24,16.713412921348315
2019-01-25,16.637873523280057
2019-01-26,17.138985406532314
2019-01-27,17.29798471160528
2019-01-28,16.012578179291175
2019-01-29,17.218554551772066
2019-01-30,16.33092425295344
2019-01-31,17.501459346768588
2019-02-01,17.134930555555556
2019-02-02,17.657053509381516
2019-02-03,17.336622654621266
2019-02-04,17.539124391938845
2019-02-05,17.74885337039611
2019-02-06,18.051841556636553
2019-02-07,17.55515818431912
2019-02-08,17.58893409275834
2019-02-11,17.237043245055315
2019-02-12,17.002432244614315
2019-02-13,18.061640027797083
2019-02-14,16.753787352328004
2019-02-15,18.55330090340514
2019-02-16,18.986309937456568
2019-02-17,16.604656011118834
2019-02-18,17.519457956914525
2019-02-19,18.02967338429465
2019-02-20,18.49708130646282
2019-02-21,19.259902710215428
2019-02-22,17.88318276580959
2019-02-23,17.881792911744267
2019-02-24,16.629325920778317
2019-02-25,15.144753300903405
2019-02-26,14.632314107018763
2019-02-27,15.395691452397498
2019-02-28,15.873036831132731
2019-03-01,14.328194444444444
2019-03-02,17.530993745656705
2019-03-03,16.660180681028493
2019-03-04,14.81195274496178
2019-03-05,15.737943015983321
2019-03-06,15.348227936066714
2019-03-07,14.439819318971509
2019-03-08,16.354343293954134
2019-03-09,16.11813759555247
2019-03-10,16.926129256428077
2019-03-11,15.718554551772064
2019-03-12,14.280681028492008
2019-03-13,15.608269631688673
2019-03-14,15.74739402362752
2019-03-15,14.968589298123698
2019-03-16,14.638637943015983
2019-03-17,14.559068797776234
2019-03-18,13.886935371785963
2019-03-19,13.666990965948575
2019-03-20,12.063377345378735
2019-03-21,12.451494093120223
2019-03-22,12.68735232800556
2019-03-23,14.007142857142856
2019-03-25,13.8139549055454
2019-03-26,12.7125
2019-03-27,13.69763724808895
2019-03-28,14.933078526754691
2019-03-29,14.754899235580265
2019-03-30,13.681584433634468
2019-03-31,15.672202918693538
2019-04-01,13.777847222222222
2019-04-02,14.870604586518416
2019-04-03,15.605898876404494
2019-04-04,15.797661623108665
2019-04-05,14.073120567375886
2019-04-06,13.960528144544822
2019-04-07,13.624484181568087
2019-04-08,14.929705056179776
2019-04-09,14.621595598349382
2019-04-10,13.739115168539326
2019-04-11,14.146768589298123
2019-04-12,13.876302988186241
2019-04-13,14.574565670604587
2019-04-14,11.885892981236971
2019-04-15,12.113134120917303
2019-04-16,11.236205698401667
2019-04-17,11.37213342599027
2019-04-18,13.694440583738707
2019-04-19,13.8045170257123
2019-04-20,14.830159833217513
2019-04-21,10.896594857539958
2019-04-22,11.112022237665045
2019-04-23,12.91535788742182
2019-04-24,12.394718554551773
2019-04-25,11.931132731063238
2019-04-26,11.233564975677554
2019-04-27,11.490201528839473
2019-04-28,11.692286309937456
2019-04-29,14.219179986101459
2019-04-30,11.993398193189716
2019-05-01,10.942361111111111
2019-05-02,12.642599027102154
2019-05-03,12.844544822793607
2019-05-04,13.92063933287005
2019-05-05,14.348227936066714
2019-05-06,13.509451007644197
2019-05-07,13.404100069492703
2019-05-08,12.289437109103543
2019-05-09,13.118207088255733
2019-05-10,10.059346768589299
2019-05-11,9.481236970118138
2019-05-12,10.105559416261293
2019-05-13,10.594440583738708
2019-05-14,13.39457956914524
2019-05-15,12.249756775538568
2019-05-16,13.765253648366922
2019-05-17,12.39673384294649
2019-05-18,13.57178596247394
2019-05-19,10.390340514246004
2019-05-20,9.408895066018069
2019-05-21,7.247185545517721
2019-05-22,7.497984711605281
2019-05-23,7.977067407922168
2019-05-24,8.921195274496178
2019-05-25,12.364489228630994
2019-05-26,14.164975677553857
2019-05-27,9.83002084781098
2019-05-28,10.263724808895066
2019-05-29,13.671924947880473
2019-05-30,15.271368421052632
2019-05-31,14.519457956914524
2019-06-01,11.625277777777777
2019-06-02,11.828908964558721
2019-06-03,10.007366226546212
2019-06-04,11.70090340514246
2019-06-05,11.995205003474636
2019-06-06,14.284086170952051
2019-06-07,12.286101459346769
2019-06-08,9.05969423210563
2019-06-09,8.149687282835302
2019-06-10,9.131758165392634
2019-06-11,10.748505906879778
2019-06-12,13.407505211952746
2019-06-13,12.482209867963864
2019-06-14,10.209589993050729
2019-06-15,9.305003474635164
2019-06-16,9.284711605281446
2019-06-17,7.281843191196699
2019-06-18,9.24232105628909
2019-06-19,9.856150104239054
2019-06-20,9.84503127171647
2019-06-21,13.125225851285615
2019-06-22,9.09874913134121
2019-06-23,10.165791341376863
2019-06-24,11.449409312022238
2019-06-25,7.808185053380783
2019-06-26,8.513797035347777
2019-06-27,10.029027777777777
2019-06-28,12.334791666666666
2019-06-29,12.506944444444445
2019-06-30,9.549722222222222
2019-07-01,6.985149201943095
2019-07-02,7.119652777777778
2019-07-03,7.628888888888889
2019-07-04,8.746875
2019-07-05,7.970625
2019-07-06,11.948958333333334
2019-07-07,13.537777777777778
2019-07-08,11.011319444444444
2019-07-09,10.479375
2019-07-10,8.839027777777778
2019-07-11,10.110625
2019-07-12,10.745625
2019-07-13,9.883194444444445
2019-07-14,8.195972222222222
2019-07-15,8.636969696969697
2019-07-16,10.133910256410257
2019-07-17,10.247777777777777
2019-07-18,9.408125
2019-07-19,8.626041666666667
2019-07-20,8.821666666666667
2019-07-21,11.120625
2019-07-22,7.816736111111111
2019-07-23,6.697222222222222
2019-07-24,6.599861111111111
2019-07-25,7.829097222222222
2019-07-26,7.657708333333333
2019-07-27,8.325902777777777
2019-07-28,9.705
2019-07-29,11.535277777777777
2019-07-30,11.92
2019-07-31,11.07638888888889
2019-08-01,11.637682165163081
2019-08-02,11.127083333333333
2019-08-03,8.534791666666667
2019-08-04,8.820902777777778
2019-08-05,11.945416666666667
2019-08-06,11.045069444444444
2019-08-07,10.668333333333333
2019-08-08,6.585069444444445
2019-08-09,6.265347222222222
2019-08-10,7.709583333333334
2019-08-11,9.624652777777778
2019-08-12,8.932152777777778
2019-08-13,8.697777777777778
2019-08-14,11.604444444444445
2019-08-15,12.61923611111111
2019-08-16,11.668819444444445
2019-08-17,11.054305555555555
2019-08-18,9.146527777777777
2019-08-19,9.748402777777779
2019-08-20,9.642777777777777
2019-08-21,10.896944444444445
2019-08-22,10.744027777777777
2019-08-23,10.346319444444445
2019-08-24,11.161319444444445
2019-08-25,11.56638888888889
2019-08-26,12.245972222222223
2019-08-27,14.26763888888889
2019-08-28,12.248819444444445
2019-08-29,12.355694444444444
2019-08-30,9.815555555555555
2019-08-31,9.210694444444444
2019-09-01,8.90555170020819
2019-09-02,8.036111111111111
2019-09-03,7.952361111111111
2019-09-04,10.930069444444445
2019-09-05,13.127152777777779
2019-09-06,12.065486111111111
2019-09-07,12.586597222222222
2019-09-08,11.765069444444444
2019-09-09,12.777013888888888
2019-09-10,11.720416666666667
2019-09-11,10.639166666666666
2019-09-12,10.536111111111111
2019-09-13,12.835138888888888
2019-09-14,13.535069444444444
2019-09-15,11.382361111111111
2019-09-16,11.363333333333333
2019-09-17,11.797916666666667
2019-09-18,9.150416666666667
2019-09-19,11.278263888888889
2019-09-20,10.131736111111111
2019-09-21,9.744583333333333
2019-09-22,12.255833333333333
2019-09-23,12.526597222222222
2019-09-24,12.186319444444445
2019-09-25,11.666805555555555
2019-09-26,12.562291666666667
2019-09-27,14.141180555555556
2019-09-28,10.258958333333334
2019-09-29,11.813263888888889
2019-09-30,12.931875
2019-10-01,10.931922276197085
2019-10-02,9.014097222222222
2019-10-03,10.134791666666667
2019-10-04,10.084583333333333
2019-10-05,9.969791666666667
2019-10-06,11.29673611111111
2019-10-07,13.167569444444444
2019-10-08,14.215020862308762
2019-10-09,14.882708333333333
2019-10-10,12.789513888888889
2019-10-11,12.816944444444445
2019-10-12,13.382361111111111
2019-10-13,12.975625
2019-10-14,14.377847222222222
2019-10-15,14.541944444444445
2019-10-16,11.681527777777777
2019-10-17,13.681597222222223
2019-10-18,12.174305555555556
2019-10-19,12.753263888888888
2019-10-20,14.190416666666668
2019-10-21,12.817569444444445
2019-10-22,12.705277777777777
2019-10-23,12.099166666666667
2019-10-24,13.826319444444444
2019-10-25,11.855555555555556
2019-10-26,13.705
2019-10-27,13.771180555555556
2019-10-28,14.485694444444444
2019-10-29,11.994583333333333
2019-10-30,13.677152777777778
2019-10-31,12.586597222222222
2019-11-01,12.787439278278972
2019-11-02,13.579375
2019-11-03,13.689583333333333
2019-11-04,14.19326388888889
2019-11-05,12.690555555555555
2019-11-06,13.296111111111111
2019-11-07,13.754583333333333
2019-11-08,14.155416666666667
2019-11-09,14.27736111111111
2019-11-10,14.585
2019-11-11,15.302430555555556
2019-11-12,14.882222222222222
2019-11-13,15.283194444444444
2019-11-14,15.742708333333333
2019-11-15,15.8075
2019-11-16,15.494097222222223
2019-11-17,14.102361111111112
2019-11-18,15.034027777777778
2019-11-19,16.038680555555555
2019-11-20,14.873819444444445
2019-11-21,15.667708333333334
2019-11-22,15.804652777777777
2019-11-23,15.728958333333333
2019-11-24,15.174027777777777
2019-11-25,16.143958333333334
2019-11-26,13.956597222222221
2019-11-27,13.722708333333333
2019-11-28,14.021527777777777
2019-11-29,14.166597222222222
2019-11-30,14.700208333333334
2019-12-01,14.924219292158224
2019-12-02,14.806875
2019-12-03,14.704236111111111
2019-12-04,13.675902777777777
2019-12-05,13.681180555555555
2019-12-06,14.882916666666667
2019-12-07,14.625347222222222
2019-12-08,15.518541666666666
2019-12-09,15.424444444444445
2019-12-10,14.780069444444445
2019-12-11,15.19111111111111
2019-12-12,15.815555555555555
2019-12-13,15.462569444444444
2019-12-14,15.097777777777777
2019-12-15,15.036111111111111
2019-12-16,14.680972222222222
2019-12-17,15.270277777777778
2019-12-18,14.342847222222222
2019-12-19,14.815625
2019-12-20,15.428472222222222
2019-12-21,15.576319444444444
2019-12-22,15.059513888888889
2019-12-23,15.911458333333334
2019-12-24,15.517986111111112
2019-12-25,15.282638888888888
2019-12-26,14.745555555555555
2019-12-27,15.56673611111111
2019-12-28,15.192361111111111
2019-12-29,15.618680555555555
2019-12-30,14.954236111111111
2019-12-31,16.110416666666666
2020-01-01,15.80027758501041
2020-01-02,15.044930555555556
2020-01-03,16.322916666666668
2020-01-04,16.21986111111111
2020-01-05,16.222986111111112
2020-01-06,16.60826388888889
2020-01-07,15.992708333333333
2020-01-08,16.741041666666668
2020-01-09,15.626875
2020-01-10,15.717152777777777
2020-01-11,16.131666666666668
2020-01-12,16.643402777777776
2020-01-13,16.10902777777778
2020-01-14,15.357847222222222
2020-01-15,16.24
2020-01-16,15.312986111111112
2020-01-17,15.769097222222221
2020-01-18,16.860208333333333
2020-01-19,17.631597222222222
2020-01-20,17.579930555555556
2020-01-21,16.608333333333334
2020-01-22,17.583541666666665
2020-01-23,18.18625
2020-01-24,17.91548611111111
2020-01-25,18.297847222222224
2020-01-26,18.961111111111112
2020-01-27,18.854027777777777
2020-01-28,17.92076388888889
2020-01-29,18.00263888888889
2020-01-30,17.349930555555556
2020-01-31,17.489652777777778
2020-02-01,17.541984732824428
2020-02-02,17.758263888888887
2020-02-03,16.55236111111111
2020-02-04,17.25027777777778
2020-02-05,16.43673611111111
2020-02-06,14.29
2020-02-07,15.297638888888889
2020-02-08,17.027013888888888
2020-02-09,17.610902777777778
2020-02-10,17.090902777777778
2020-02-11,17.428958333333334
2020-02-12,17.91326388888889
2020-02-13,16.75638888888889
2020-02-14,15.464305555555555
2020-02-15,15.883472222222222
2020-02-16,15.778958333333334
2020-02-17,16.73875
2020-02-18,15.657916666666667
2020-02-19,15.80861111111111
2020-02-20,16.102916666666665
2020-02-21,16.88277777777778
2020-02-22,16.67388888888889
2020-02-23,15.601666666666667
2020-02-24,15.556319444444444
2020-02-25,15.204652777777778
2020-02-26,15.884444444444444
2020-02-27,16.396094459582198
2020-02-28,16.371108343711082
2020-03-01,16.951845906902086
2020-03-02,16.419652777777777
2020-03-03,16.206319444444443
2020-03-04,16.826805555555556
2020-03-05,16.343263888888888
2020-03-06,18.26902777777778
2020-03-07,16.274930555555557
2020-03-08,17.136458333333334
2020-03-09,16.564027777777778
2020-03-10,17.439583333333335
2020-03-11,17.925486111111113
2020-03-12,17.223819444444445
2020-03-13,16.768680555555555
2020-03-14,16.995694444444446
2020-03-15,15.524722222222222
2020-03-16,16.35861111111111
2020-03-17,15.875486111111112
2020-03-18,14.744583333333333
2020-03-19,15.55236111111111
2020-03-20,15.834652777777778
2020-03-21,16.751041666666666
2020-03-22,16.76763888888889
2020-03-23,15.321388888888889
2020-03-24,14.234791666666666
2020-03-25,16.384027777777778
2020-03-26,16.294791666666665
2020-03-27,16.549652777777776
2020-03-28,17.12986111111111
2020-03-29,15.077569444444444
2020-03-30,15.085902777777777
2020-03-31,14.217361111111112
2020-04-01,13.905274115197779
2020-04-02,13.398333333333333
2020-04-03,14.656875
2020-04-04,13.894583333333333
2020-04-05,14.471041666666666
2020-04-06,12.876597222222221
2020-04-07,12.988194444444444
2020-04-08,13.771805555555556
2020-04-09,15.570416666666667
2020-04-10,15.273125
2020-04-11,14.867708333333333
2020-04-12,14.328611111111112
2020-04-13,13.777222222222223
2020-04-14,12.219930555555555
2020-04-15,14.028055555555556
2020-04-16,13.473680555555555
2020-04-17,12.349166666666667
2020-04-18,13.823055555555555
2020-04-19,15.545763888888889
2020-04-20,14.805138888888889
2020-04-21,14.065069444444445
2020-04-22,16.314583333333335
2020-04-23,16.361319444444444
2020-04-24,16.52486111111111
2020-04-25,15.157152777777778
2020-04-26,14.434166666666666
2020-04-27,14.306527777777777
2020-04-28,15.027708333333333
2020-04-29,12.316597222222223
2020-04-30,11.674121863799282
2020-05-01,10.854823039555864
2020-05-02,13.96888888888889
2020-05-03,13.62513888888889
2020-05-04,14.683472222222223
2020-05-05,13.352291666666666
2020-05-06,12.012569444444445
2020-05-07,11.444236111111111
2020-05-08,14.312986111111112
2020-05-09,13.69375
2020-05-10,13.295
2020-05-11,11.545486111111112
2020-05-12,9.856458333333334
2020-05-13,9.42388888888889
2020-05-14,9.89638888888889
2020-05-15,12.632105628908965
2020-05-16,14.226875
2020-05-17,12.84201388888889
2020-05-18,13.582708333333333
2020-05-19,14.017291666666667
2020-05-20,13.136944444444444
2020-05-21,10.32798611111111
2020-05-22,9.2125
2020-05-23,9.234861111111112
2020-05-24,11.117222222222223
2020-05-25,12.684097222222222
2020-05-26,14.23263888888889
2020-05-27,14.334596491228071
2020-05-28,14.464791666666667
2020-05-29,11.935069444444444
2020-05-30,10.510833333333334
2020-05-31,11.104930555555555
2020-06-01,11.25176960444136
2020-06-02,9.394305555555556
2020-06-03,12.034375
2020-06-04,9.062847222222222
2020-06-05,8.005208333333334
2020-06-06,9.799791666666668
2020-06-07,7.494722222222222
2020-06-08,9.058666666666667
2020-06-09,9.432028985507246
2020-06-10,8.259933333333333
2020-06-11,8.325208333333334
2020-06-12,12.95828178694158
2020-06-13,9.874652777777778
2020-06-14,8.674513888888889
2020-06-15,13.766944444444444
2020-06-16,13.359027777777778
2020-06-17,12.889375
2020-06-18,10.6625
2020-06-19,13.3975
2020-06-20,13.712152777777778
2020-06-21,11.778819444444444
2020-06-22,12.113125
2020-06-23,12.353819444444445
2020-06-24,12.121736111111112
2020-06-25,8.398055555555555
2020-06-26,10.648070175438596
2020-06-27,9.324027777777777
2020-06-28,12.074930555555556
2020-06-29,13.564930555555556
2020-06-30,10.636111111111111
2020-07-01,13.198265093684942
2020-07-02,11.319097222222222
2020-07-03,11.473055555555556
2020-07-04,11.055555555555555
2020-07-05,11.284305555555555
2020-07-06,11.004027777777777
2020-07-07,11.22
2020-07-08,12.692152777777778
2020-07-09,9.908472222222223
2020-07-10,10.961388888888889
2020-07-11,10.291805555555555
2020-07-12,10.170972222222222
2020-07-13,10.860694444444444
2020-07-14,10.79360824742268
2020-07-15,11.115929824561404
2020-07-16,11.247222222222222
2020-07-17,11.438144329896907
2020-07-18,12.810456140350878
2020-07-19,13.399652777777778
2020-07-20,12.932083333333333
2020-07-21,13.126944444444444
2020-07-22,8.856875
2020-07-23,8.199931271477663
2020-07-24,7.611458333333333
2020-07-25,8.608958333333334
2020-07-26,10.818541666666667
2020-07-27,13.037708333333333
2020-07-28,8.73236111111111
2020-07-29,8.113888888888889
2020-07-30,11.765333333333333
2020-07-31,10.489375
2020-08-01,12.469604441360167
2020-08-02,9.071805555555555
2020-08-03,11.420555555555556
2020-08-04,11.298472222222221
2020-08-05,12.905208333333333
2020-08-06,12.585902777777777
2020-08-07,9.579513888888888
2020-08-08,9.660694444444445
2020-08-09,12.301041666666666
2020-08-10,10.467560137457045
2020-08-11,9.724350877192983
2020-08-12,6.845292096219931
2020-08-13,6.629684210526316
2020-08-14,9.763819444444444
2020-08-15,9.082152777777777
2020-08-16,7.338402777777778
2020-08-17,7.2600694444444445
2020-08-18,8.831666666666667
2020-08-19,10.067152777777778
2020-08-20,8.100347222222222
2020-08-21,6.922611683848797
2020-08-22,9.906319444444444
2020-08-23,12.970456140350878
2020-08-24,13.59576388888889
2020-08-25,12.145416666666666
2020-08-26,12.502361111111112
2020-08-27,8.628819444444444
2020-08-28,9.779791666666666
2020-08-29,10.76013888888889
2020-08-30,9.129305555555556
2020-08-31,9.604791666666667
2020-09-01,12.34793956043956
2020-09-02,10.71382456140351
2020-09-03,9.634652777777777
2020-09-04,11.204791666666667
2020-09-05,12.247847222222223
2020-09-06,9.480277777777777
2020-09-07,11.371736111111112
2020-09-08,12.234444444444444
2020-09-09,11.775
2020-09-10,12.242291666666667
2020-09-11,12.249027777777778
2020-09-12,10.523055555555555
2020-09-13,9.974583333333333
2020-09-14,9.911458333333334
2020-09-15,11.777291666666667
2020-09-16,12.074914089347079
2020-09-17,12.30076388888889
2020-09-18,12.346527777777778
2020-09-19,10.80263888888889
2020-09-20,12.614930555555555
2020-09-21,12.129375
2020-09-22,11.709333333333333
2020-09-23,10.868247422680412
2020-09-24,12.191929824561404
2020-09-25,11.619097222222223
2020-09-26,11.740555555555556
2020-09-27,9.914513888888889
2020-09-28,10.053888888888888
2020-09-29,12.413951890034364
2020-09-30,9.35178947368421
2020-10-01,9.987578070784178
2020-10-02,9.185360824742268
2020-10-03,8.981263157894738
2020-10-04,9.783611111111112
2020-10-05,9.723711340206185
2020-10-06,11.914526315789473
2020-10-07,10.43828178694158
2020-10-08,10.392912280701754
2020-10-09,11.237113402061857
2020-10-10,13.538526315789474
2020-10-11,12.223819444444445
2020-10-12,11.728819444444445
2020-10-13,12.203092783505154
2020-10-14,13.417361111111111
2020-10-15,12.578456140350877
2020-10-16,13.073333333333334
2020-10-17,12.543888888888889
2020-10-18,12.808402777777777
2020-10-19,11.160416666666666
2020-10-20,12.240763888888889
2020-10-21,12.1325
2020-10-22,11.472083333333334
2020-10-23,11.829027777777778
2020-10-24,10.182569444444445
2020-10-25,13.457083333333333
2020-10-26,11.942222222222222
2020-10-27,10.63486111111111
2020-10-28,12.960347222222222
2020-10-29,11.381875
2020-10-30,11.792222222222222
2020-10-31,12.787430555555556
2020-11-01,12.726509368494101
2020-11-02,12.281458333333333
2020-11-03,12.73573883161512
2020-11-04,13.499236111111111
2020-11-05,12.565
2020-11-06,12.743055555555555
2020-11-07,12.188611111111111
2020-11-08,13.931859649122806
2020-11-09,12.476494845360826
2020-11-10,13.403402777777778
2020-11-11,13.322291666666667
2020-11-12,13.187708333333333
2020-11-13,13.73076388888889
2020-11-14,14.376666666666667
2020-11-15,13.364652777777778
2020-11-16,13.060555555555556
2020-11-17,14.003958333333333
2020-11-18,14.536805555555556
2020-11-19,13.503125
2020-11-20,15.210555555555555
2020-11-21,13.39826388888889
2020-11-22,14.044210526315789
2020-11-23,14.52951388888889
2020-11-24,14.485486111111111
2020-11-25,15.23423611111111
2020-11-26,14.137222222222222
2020-11-27,13.887430555555556
2020-11-28,13.437291666666667
2020-11-29,13.701649484536082
2020-11-30,14.132350877192982
2020-12-01,13.701665510062456
2020-12-02,13.973472222222222
2020-12-03,13.46486111111111
2020-12-04,13.596527777777778
2020-12-05,13.917708333333334
2020-12-06,13.62298611111111
2020-12-07,13.737638888888888
2020-12-08,13.362847222222221
2020-12-09,14.459375
2020-12-10,14.168888888888889
2020-12-11,14.620902777777777
2020-12-12,13.802777777777777
2020-12-13,15.7846735395189
2020-12-14,14.541944444444445
2020-12-15,13.69880701754386
2020-12-16,14.19888888888889
2020-12-17,14.385486111111112
2020-12-18,15.620416666666667
2020-12-19,13.622777777777777
2020-12-20,13.735555555555555
2020-12-21,14.987847222222221
2020-12-22,15.035902777777778
2020-12-23,15.631944444444445
2020-12-24,15.173539518900343
2020-12-25,15.741263157894737
2020-12-26,16.40652777777778
2020-12-27,16.70824742268041
2020-12-28,16.683263888888888
2020-12-29,16.841458333333332
2020-12-30,16.20877192982456
2020-12-31,15.872777777777777
2021-01-01,16.51318528799445
2021-01-02,16.422430555555554
2021-01-03,16.651319444444443
2021-01-04,16.56451388888889
2021-01-05,15.13888888888889
2021-01-06,15.653125
2021-01-07,16.032049518569462
2021-01-08,16.139027777777777
2021-01-09,16.071180555555557
2021-01-10,14.60388888888889
2021-01-11,15.489375
2021-01-12,14.793402777777779
2021-01-13,14.226458333333333
2021-01-14,13.395694444444445
2021-01-15,14.408888888888889
2021-01-16,14.363888888888889
2021-01-17,14.307222222222222
2021-01-18,15.719375
2021-01-19,16.222569444444446
2021-01-20,16.637569444444445
2021-01-21,16.700625
2021-01-22,16.81972222222222
2021-01-23,17.650277777777777
2021-01-24,17.204722222222223
2021-01-25,16.808958333333333
2021-01-26,16.98701388888889
2021-01-27,16.279652777777777
2021-01-28,16.133958333333332
2021-01-29,15.983402777777778
2021-01-30,18.200555555555557
2021-01-31,18.52423611111111
2021-02-01,16.917487855655793
2021-02-02,16.190833333333334
2021-02-03,15.941041666666667
2021-02-04,15.93201388888889
2021-02-05,16.67888888888889
2021-02-06,17.235277777777778
2021-02-07,17.81888888888889
2021-02-08,15.881666666666666
2021-02-09,15.849583333333333
2021-02-10,17.347430555555555
2021-02-11,17.94861111111111
2021-02-12,18.397916666666667
2021-02-13,17.895555555555557
2021-02-14,16.853125
2021-02-15,17.01215277777778
2021-02-16,17.015416666666667
2021-02-17,15.192916666666667
2021-02-18,14.921666666666667
2021-02-19,15.161458333333334
2021-02-20,15.430972222222222
2021-02-21,16.157430555555557
2021-02-22,14.604375
2021-02-23,15.118680555555555
2021-02-24,15.856805555555555
2021-02-25,16.0075
2021-02-26,15.978819444444444
2021-02-27,15.667291666666667
2021-02-28,15.042569444444444
2021-03-01,15.733448993754337
2021-03-02,17.078194444444446
2021-03-03,16.199236111111112
2021-03-04,15.915
2021-03-05,16.666319444444444
2021-03-06,16.7075
2021-03-07,15.913958333333333
2021-03-08,16.05701388888889
2021-03-09,16.613125
2021-03-10,15.546458333333334
2021-03-11,15.137430555555556
2021-03-12,16.25576388888889
2021-03-13,16.651180555555555
2021-03-14,16.34576388888889
2021-03-15,17.068055555555556
2021-03-16,14.777291666666667
2021-03-17,16.534097222222222
2021-03-18,16.12361111111111
2021-03-19,14.313055555555556
2021-03-20,13.89236111111111
2021-03-21,14.408541666666666
2021-03-22,14.68
2021-03-23,15.492708333333333
2021-03-24,13.75951388888889
2021-03-25,13.914722222222222
2021-03-26,13.070208333333333
2021-03-27,13.141458333333333
2021-03-28,14.748333333333333
2021-03-29,14.918472222222222
2021-03-30,15.009166666666667
2021-03-31,13.872569444444444
2021-04-01,14.460166551006246
2021-04-02,14.155347222222222
2021-04-03,13.069027777777778
2021-04-04,14.522361111111111
2021-04-05,16.41236111111111
2021-04-06,14.581944444444444
2021-04-07,13.52576388888889
2021-04-08,14.582916666666666
2021-04-09,12.9125
